Country,Date,Value,Daylight,Temperature,GHI,DNI
Brazil,2020-03-16,27.955543808532777,720.4115967741936,25.16303177419355,712842.3858064517,456429.3529032258
Brazil,2020-03-17,28.021118987166147,719.8394432258065,25.13847122580645,711108.4741935484,455610.74709677417
Brazil,2020-03-18,28.086694165799514,719.2672896774194,25.113910677419355,709374.5625806452,454792.1412903226
Brazil,2020-03-19,28.15226934443288,718.6951361290323,25.08935012903226,707640.650967742,453973.53548387095
Brazil,2020-03-20,28.21784452306625,718.1229825806452,25.06478958064516,705906.7393548387,453154.92967741936
Brazil,2020-03-21,28.283419701699618,717.5508290322581,25.040229032258065,704172.8277419355,452336.3238709677
Brazil,2020-03-22,28.348994880332985,716.978675483871,25.015668483870968,702438.9161290323,451517.7180645161
Brazil,2020-03-23,28.414570058966355,716.406521935484,24.99110793548387,700705.004516129,450699.1122580645
Brazil,2020-03-24,28.48014523759972,715.8343683870968,24.966547387096774,698971.0929032259,449880.50645161286
Brazil,2020-03-25,28.545720416233088,715.2622148387097,24.941986838709678,697237.1812903227,449061.9006451613
Brazil,2020-03-26,28.61129559486646,714.6900612903227,24.91742629032258,695503.2696774194,448243.29483870964
Brazil,2020-03-27,28.676870773499825,714.1179077419355,24.892865741935484,693769.3580645162,447424.68903225806
Brazil,2020-03-28,28.742445952133195,713.5457541935484,24.868305193548387,692035.446451613,446606.0832258064
Brazil,2020-03-29,28.808021130766562,712.9736006451614,24.84374464516129,690301.5348387097,445787.47741935484
Brazil,2020-03-30,28.87359630939993,712.4014470967743,24.819184096774194,688567.6232258065,444968.8716129032
Brazil,2020-03-31,28.9391714880333,711.8292935483871,24.794623548387097,686833.7116129033,444150.2658064516
Brazil,2020-04-01,29.004746666666666,711.25714,24.770063,685099.8,443331.66
Brazil,2020-04-02,28.978448659498206,710.7788033333334,24.735532633333335,683682.4766666667,442942.38899999997
Brazil,2020-04-03,28.95215065232975,710.3004666666667,24.701002266666666,682265.1533333333,442553.11799999996
Brazil,2020-04-04,28.92585264516129,709.82213,24.6664719,680847.8300000001,442163.84699999995
Brazil,2020-04-05,28.899554637992832,709.3437933333333,24.631941533333332,679430.5066666667,441774.576
Brazil,2020-04-06,28.873256630824372,708.8654566666667,24.597411166666667,678013.1833333333,441385.305
Brazil,2020-04-07,28.846958623655915,708.3871200000001,24.562880800000002,676595.86,440996.034
Brazil,2020-04-08,28.820660616487455,707.9087833333334,24.528350433333333,675178.5366666667,440606.763
Brazil,2020-04-09,28.794362609318995,707.4304466666667,24.493820066666668,673761.2133333334,440217.49199999997
Brazil,2020-04-10,28.768064602150538,706.9521100000001,24.4592897,672343.89,439828.221
Brazil,2020-04-11,28.741766594982078,706.4737733333334,24.424759333333334,670926.5666666667,439438.95
Brazil,2020-04-12,28.71546858781362,705.9954366666667,24.39022896666667,669509.2433333334,439049.679
Brazil,2020-04-13,28.68917058064516,705.5171,24.3556986,668091.92,438660.408
Brazil,2020-04-14,28.662872573476704,705.0387633333333,24.321168233333335,666674.5966666667,438271.137
Brazil,2020-04-15,28.636574566308244,704.5604266666667,24.286637866666666,665257.2733333333,437881.866
Brazil,2020-04-16,28.610276559139784,704.0820900000001,24.2521075,663839.95,437492.595
Brazil,2020-04-17,28.583978551971327,703.6037533333334,24.217577133333336,662422.6266666667,437103.324
Brazil,2020-04-18,28.557680544802867,703.1254166666668,24.183046766666667,661005.3033333333,436714.053
Brazil,2020-04-19,28.53138253763441,702.6470800000001,24.148516400000002,659587.98,436324.782
Brazil,2020-04-20,28.50508453046595,702.1687433333334,24.113986033333333,658170.6566666666,435935.511
Brazil,2020-04-21,28.478786523297494,701.6904066666667,24.079455666666668,656753.3333333334,435546.24
Brazil,2020-04-22,28.452488516129034,701.21207,24.044925300000003,655336.01,435156.96900000004
Brazil,2020-04-23,28.426190508960577,700.7337333333334,24.010394933333334,653918.6866666666,434767.69800000003
Brazil,2020-04-24,28.399892501792117,700.2553966666667,23.97586456666667,652501.3633333333,434378.427
Brazil,2020-04-25,28.373594494623656,699.77706,23.9413342,651084.04,433989.156
Brazil,2020-04-26,28.3472964874552,699.2987233333333,23.906803833333335,649666.7166666667,433599.885
Brazil,2020-04-27,28.32099848028674,698.8203866666668,23.87227346666667,648249.3933333333,433210.614
Brazil,2020-04-28,28.294700473118283,698.3420500000001,23.8377431,646832.07,432821.343
Brazil,2020-04-29,28.268402465949823,697.8637133333334,23.803212733333336,645414.7466666666,432432.07200000004
Brazil,2020-04-30,28.242104458781366,697.3853766666667,23.768682366666667,643997.4233333333,432042.80100000004
Brazil,2020-05-01,28.215806451612906,696.90704,23.734152,642580.1,431653.53
Brazil,2020-05-02,28.251217856399585,696.6856838709678,23.737647193548387,642624.5725806451,432223.9696774194
Brazil,2020-05-03,28.286629261186267,696.4643277419356,23.741142387096776,642669.0451612903,432794.4093548387
Brazil,2020-05-04,28.322040665972946,696.2429716129033,23.74463758064516,642713.5177419354,433364.8490322581
Brazil,2020-05-05,28.357452070759628,696.021615483871,23.74813277419355,642757.9903225807,433935.28870967746
Brazil,2020-05-06,28.392863475546307,695.8002593548388,23.751627967741936,642802.4629032258,434505.7283870968
Brazil,2020-05-07,28.42827488033299,695.5789032258065,23.755123161290324,642846.9354838709,435076.16806451615
Brazil,2020-05-08,28.463686285119667,695.3575470967742,23.75861835483871,642891.4080645161,435646.6077419355
Brazil,2020-05-09,28.49909768990635,695.136190967742,23.7621135483871,642935.8806451613,436217.04741935484
Brazil,2020-05-10,28.53450909469303,694.9148348387097,23.765608741935484,642980.3532258064,436787.4870967742
Brazil,2020-05-11,28.56992049947971,694.6934787096775,23.769103935483873,643024.8258064516,437357.92677419353
Brazil,2020-05-12,28.60533190426639,694.4721225806452,23.77259912903226,643069.2983870967,437928.3664516129
Brazil,2020-05-13,28.64074330905307,694.2507664516129,23.776094322580647,643113.770967742,438498.8061290323
Brazil,2020-05-14,28.67615471383975,694.0294103225807,23.779589516129032,643158.2435483871,439069.2458064516
Brazil,2020-05-15,28.711566118626433,693.8080541935484,23.78308470967742,643202.7161290322,439639.68548387097
Brazil,2020-05-16,28.74697752341311,693.5866980645161,23.786579903225807,643247.1887096774,440210.12516129034
Brazil,2020-05-17,28.782388928199794,693.3653419354839,23.790075096774196,643291.6612903225,440780.56483870966
Brazil,2020-05-18,28.817800332986472,693.1439858064516,23.79357029032258,643336.1338709678,441351.00451612903
Brazil,2020-05-19,28.853211737773155,692.9226296774193,23.79706548387097,643380.6064516129,441921.4441935484
Brazil,2020-05-20,28.888623142559833,692.7012735483871,23.800560677419355,643425.079032258,442491.8838709677
Brazil,2020-05-21,28.924034547346515,692.4799174193548,23.804055870967744,643469.5516129032,443062.3235483871
Brazil,2020-05-22,28.959445952133194,692.2585612903225,23.80755106451613,643514.0241935484,443632.76322580647
Brazil,2020-05-23,28.994857356919876,692.0372051612903,23.81104625806452,643558.4967741936,444203.2029032258
Brazil,2020-05-24,29.030268761706555,691.815849032258,23.814541451612904,643602.9693548387,444773.64258064516
Brazil,2020-05-25,29.065680166493237,691.5944929032258,23.818036645161293,643647.4419354838,445344.0822580645
Brazil,2020-05-26,29.101091571279916,691.3731367741935,23.821531838709678,643691.9145161291,445914.52193548385
Brazil,2020-05-27,29.1365029760666,691.1517806451612,23.825027032258067,643736.3870967742,446484.9616129032
Brazil,2020-05-28,29.171914380853277,690.930424516129,23.828522225806452,643780.8596774193,447055.40129032254
Brazil,2020-05-29,29.20732578563996,690.7090683870967,23.83201741935484,643825.3322580645,447625.8409677419
Brazil,2020-05-30,29.242737190426638,690.4877122580644,23.835512612903226,643869.8048387096,448196.2806451613
Brazil,2020-05-31,29.278148595213317,690.2663561290323,23.839007806451615,643914.2774193549,448766.7203225806
Brazil,2020-06-01,29.31356,690.045,23.842503,643958.75,449337.16
Brazil,2020-06-02,29.36095434408602,690.1676466666667,23.83958386666667,646444.205,452024.698
Brazil,2020-06-03,29.40834868817204,690.2902933333332,23.836664733333333,648929.66,454712.236
Brazil,2020-06-04,29.455743032258063,690.4129399999999,23.8337456,651415.115,457399.774
Brazil,2020-06-05,29.503137376344085,690.5355866666666,23.830826466666668,653900.57,460087.312
Brazil,2020-06-06,29.550531720430108,690.6582333333333,23.827907333333336,656386.025,462774.85
Brazil,2020-06-07,29.597926064516127,690.7808799999999,23.8249882,658871.48,465462.388
Brazil,2020-06-08,29.64532040860215,690.9035266666666,23.822069066666668,661356.935,468149.926
Brazil,2020-06-09,29.692714752688172,691.0261733333333,23.819149933333335,663842.39,470837.464
Brazil,2020-06-10,29.740109096774194,691.14882,23.8162308,666327.845,473525.002
Brazil,2020-06-11,29.787503440860213,691.2714666666666,23.813311666666667,668813.3,476212.54
Brazil,2020-06-12,29.834897784946236,691.3941133333333,23.810392533333335,671298.755,478900.078
Brazil,2020-06-13,29.88229212903226,691.51676,23.8074734,673784.21,481587.616
Brazil,2020-06-14,29.92968647311828,691.6394066666667,23.804554266666667,676269.665,484275.154
Brazil,2020-06-15,29.9770808172043,691.7620533333333,23.801635133333335,678755.12,486962.69200000004
Brazil,2020-06-16,30.024475161290322,691.8847,23.798716,681240.575,489650.23
Brazil,2020-06-17,30.071869505376345,692.0073466666666,23.795796866666667,683726.03,492337.76800000004
Brazil,2020-06-18,30.119263849462364,692.1299933333332,23.792877733333334,686211.485,495025.306
Brazil,2020-06-19,30.166658193548386,692.2526399999999,23.789958600000002,688696.9400000001,497712.84400000004
Brazil,2020-06-20,30.21405253763441,692.3752866666666,23.787039466666666,691182.395,500400.38200000004
Brazil,2020-06-21,30.26144688172043,692.4979333333333,23.784120333333334,693667.85,503087.92000000004
Brazil,2020-06-22,30.30884122580645,692.6205799999999,23.7812012,696153.305,505775.45800000004
Brazil,2020-06-23,30.356235569892473,692.7432266666666,23.778282066666666,698638.76,508462.99600000004
Brazil,2020-06-24,30.403629913978495,692.8658733333333,23.775362933333334,701124.215,511150.53400000004
Brazil,2020-06-25,30.451024258064518,692.98852,23.7724438,703609.67,513838.07200000004
Brazil,2020-06-26,30.498418602150537,693.1111666666666,23.76952466666667,706095.125,516525.61000000004
Brazil,2020-06-27,30.54581294623656,693.2338133333333,23.766605533333333,708580.5800000001,519213.14800000004
Brazil,2020-06-28,30.59320729032258,693.35646,23.7636864,711066.035,521900.68600000005
Brazil,2020-06-29,30.640601634408604,693.4791066666667,23.76076726666667,713551.49,524588.224
Brazil,2020-06-30,30.687995978494623,693.6017533333332,23.757848133333333,716036.9450000001,527275.7620000001
Brazil,2020-07-01,30.735390322580646,693.7244,23.754929,718522.4,529963.3
Brazil,2020-07-02,30.783834443288242,694.1299419354838,23.785896032258066,721428.8467741936,532392.7077419355
Brazil,2020-07-03,30.83227856399584,694.5354838709677,23.81686306451613,724335.2935483871,534822.115483871
Brazil,2020-07-04,30.880722684703436,694.9410258064515,23.847830096774196,727241.7403225807,537251.5232258065
